ReadName	allcelltype	ucelltype	assignedcelltype	CheckedCpG	mismatchCpG	notacceptedCpG	acceptedCpG	finalacceptedfor	finalrejectedfor	MateCIGARok
A00580:76:HFLG2DSXX:3:2356:3667:12258	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	"['chr22:20101402', 'chr22:20101313', 'chr22:20101301', 'chr22:20101371', 'chr22:20101346', 'chr22:20101303', 'chr22:20101357', 'chr22:20101391']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2449:11650:29027	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101391', 'chr22:20101402']"	['']	"['chr22:20101391', 'chr22:20101402']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2177:6388:5791	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:20101391', 'chr22:20101402']"	['']	"['chr22:20101391', 'chr22:20101402']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1110:14045:30545	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:24038048']	['']	['chr22:24038048']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1253:19370:27743	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:24428701']	['']	['chr22:24428701']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1337:30716:10254	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:24428701', 'chr22:24428719']"	['']	['chr22:24428701']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1549:25238:10066	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:24428701', 'chr22:24428719']"	['']	"['chr22:24428701', 'chr22:24428719']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2603:29939:15890	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:24428719']	['']	['chr22:24428719']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1457:13051:11976	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:36166353', 'chr22:36166367']"	['']	"['chr22:36166353', 'chr22:36166367']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1458:6234:11913	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:36166353', 'chr22:36166367']"	['']	"['chr22:36166353', 'chr22:36166367']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1155:2446:10770	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:36166353', 'chr22:36166367']"	['']	"['chr22:36166353', 'chr22:36166367']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1669:15953:10050	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:36166353', 'chr22:36166367']"	['']	"['chr22:36166353', 'chr22:36166367']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1143:23583:20259	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:36166448', 'chr22:36166353', 'chr22:36166367']"	['']	"['chr22:36166448', 'chr22:36166353', 'chr22:36166367']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2635:8386:21840	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:36166448', 'chr22:36166367', 'chr22:36166353']"	['']	"['chr22:36166448', 'chr22:36166367', 'chr22:36166353']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2374:3034:5087	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr22:36166448', 'chr22:36166367', 'chr22:36166353']"	['']	"['chr22:36166448', 'chr22:36166367', 'chr22:36166353']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1219:11089:29027	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:36166448']	['']	['chr22:36166448']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2375:21649:9017	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:36166448']	['']	['chr22:36166448']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1227:28474:27633	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:36166448']	['']	['chr22:36166448']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2616:14624:9095	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:36166448']	['']	['chr22:36166448']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2125:4426:5995	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:36166448']	['']	['chr22:36166448']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2526:17915:11193	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:36166367']	['']	['chr22:36166367']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1137:9724:14544	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1645:1090:7983	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2171:14931:5525	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2132:25310:27853	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1361:12364:10848	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1608:13973:20494	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1335:31665:24111	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1447:19542:4085	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2360:30445:25880	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1640:27769:4085	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39918696']	['']	['chr22:39918696']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1669:30969:18396	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39932109']	['']	['chr22:39932109']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2375:11460:24251	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39932109']	['']	['chr22:39932109']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2348:15835:34898	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39932109']	['']	['chr22:39932109']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2346:31195:10645	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr22:39932109']	['']	['chr22:39932109']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2341:26087:16360	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr5:157288827']	['']	['chr5:157288827']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1352:6786:30780	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr5:157288827']	['']	['chr5:157288827']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1318:7934:20807	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr5:157288827']	['']	['chr5:157288827']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2143:10050:6997	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr5:157288827']	['']	['chr5:157288827']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2364:19126:29042	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr5:157288827']	['']	['chr5:157288827']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1341:14416:8234	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2440:18602:24940	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1565:3125:2425	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2542:13259:9987	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1250:12445:14810	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2547:31864:23484	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2669:14434:14904	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2247:32163:23938	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2658:11243:23187	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2517:6307:23657	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2333:23818:36010	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2512:4453:13338	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:85459329', 'chr6:85459317']"	['']	"['chr6:85459329', 'chr6:85459317']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1447:24424:12540	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr6:85459329']	['']	['chr6:85459329']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1250:31756:20478	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151352', 'chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151352', 'chr6:139151474']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2653:8232:31281	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151352', 'chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151352', 'chr6:139151474']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2658:16658:9706	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478', 'chr6:139151352']"	['']	"['chr6:139151474', 'chr6:139151478', 'chr6:139151352']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1539:2465:36542	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478', 'chr6:139151352']"	['']	"['chr6:139151474', 'chr6:139151478', 'chr6:139151352']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2460:32741:14575	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478', 'chr6:139151352']"	['']	"['chr6:139151474', 'chr6:139151478', 'chr6:139151352']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1414:10999:20666	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151474', 'chr6:139151478']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1538:23050:28009	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151474', 'chr6:139151478']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1153:27100:28917	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151474', 'chr6:139151478']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2357:9697:36699	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151474', 'chr6:139151478']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1152:3351:35853	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151474', 'chr6:139151478']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1518:4282:17300	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151474', 'chr6:139151478']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2535:7898:22968	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr6:139151474', 'chr6:139151478']"	['']	"['chr6:139151474', 'chr6:139151478']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1558:9471:18364	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1646:4670:31532	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2620:16188:21793	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1377:30282:6997	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1441:1172:25786	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	['chr7:43633238']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2410:29026:2409	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2464:23421:14027	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2557:26630:22780	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1306:1859:6997	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1232:16839:29434	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2306:12274:6840	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2641:13801:29716	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:1636:4173:11851	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2661:12029:2754	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	"[""'chr7:43633243'""]"	['chr7:43633238']	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2372:31837:21245	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1430:6234:26631	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2204:9516:35289	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2126:5141:23923	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:43633238', 'chr7:43633243']"	['']	"['chr7:43633238', 'chr7:43633243']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1357:25174:15781	"[""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr7:45110492']	['']	['chr7:45110492']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2310:32633:10848	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:45110492', 'chr7:45110588', 'chr7:45110594']"	['']	"['chr7:45110492', 'chr7:45110588', 'chr7:45110594']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:2170:11614:18505	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:45110492', 'chr7:45110588', 'chr7:45110594', 'chr7:45110596']"	['']	"['chr7:45110588', 'chr7:45110594', 'chr7:45110596']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:1475:14344:17597	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:45110492', 'chr7:45110588', 'chr7:45110594', 'chr7:45110596']"	['']	"['chr7:45110492', 'chr7:45110588', 'chr7:45110594', 'chr7:45110596']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1635:27525:23296	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:45110588', 'chr7:45110594', 'chr7:45110596', 'chr7:45110626']"	['']	"['chr7:45110588', 'chr7:45110594', 'chr7:45110596', 'chr7:45110626']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1132:21414:12900	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:45110588', 'chr7:45110594', 'chr7:45110596', 'chr7:45110626']"	['']	"['chr7:45110588', 'chr7:45110594', 'chr7:45110596', 'chr7:45110626']"	['']	notdetermined	"[""'CD8'""]"	Y
A00118:116:HJ7VFDSXX:3:2130:23565:8985	"[""'CD8'""]"	"[""'CD8'""]"	NotAssigned	['chr7:45110626']	['']	['chr7:45110626']	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2377:24352:22216	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr7:45110588', 'chr7:45110594', 'chr7:45110596', 'chr7:45110626']"	['']	"['chr7:45110588', 'chr7:45110594', 'chr7:45110596', 'chr7:45110626']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:1107:15664:34663	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr8:94370357', 'chr8:94370353']"	['']	"['chr8:94370357', 'chr8:94370353']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2518:22010:24142	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr8:94370357', 'chr8:94370353']"	['']	"['chr8:94370357', 'chr8:94370353']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2551:8015:3787	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr8:94370357', 'chr8:94370353']"	['']	"['chr8:94370357', 'chr8:94370353']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:4:2319:18349:8030	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr8:94370406', 'chr8:94370357', 'chr8:94370353']"	['']	"['chr8:94370406', 'chr8:94370357', 'chr8:94370353']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:2:2320:7075:10739	"[""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr8:94370406', 'chr8:94370357', 'chr8:94370353']"	['']	"['chr8:94370406', 'chr8:94370357', 'chr8:94370353']"	['']	notdetermined	"[""'CD8'""]"	Y
A00580:76:HFLG2DSXX:3:1507:19162:30608	"[""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'"", ""'CD8'""]"	"[""'CD8'""]"	NotAssigned	"['chr8:94370406', 'chr8:94370357', 'chr8:94370353']"	['']	"['chr8:94370357', 'chr8:94370353']"	['']	notdetermined	"[""'CD8'""]"	Y
