chrom	start	end	celltype
chr6	35760226	35760228	[mB]
chr6	35760234	35760236	[mB]
chr6	35760322	35760324	[mB]
chr6	35760377	35760379	[mB]
chr6	35760407	35760409	[mB]
chr6	35760414	35760416	[mB]
chr6	46386319	46386321	[mB]
chr6	46386325	46386327	[mB]
chr6	46386368	46386370	[mB]
chr6	46386426	46386428	[mB]
chr6	52497604	52497606	[mB]
chr6	52497762	52497764	[mB]
chr6	52497822	52497824	[mB]
chr6	52497880	52497882	[mB]
chr6	52497892	52497894	[mB]
chr6	52497914	52497916	[mB]
chr6	52497953	52497955	[mB]
chr6	52497973	52497975	[mB]
chr6	52498010	52498012	[mB]
chr6	89768242	89768244	[mB]
chr6	89768374	89768376	[mB]
chr6	89768399	89768401	[mB]
chr6	89768596	89768598	[mB]
chr6	89768608	89768610	[mB]
chr6	89768628	89768630	[mB]
chr7	17473314	17473316	[mB]
chr7	17473403	17473405	[mB]
chr7	17473411	17473413	[mB]
chr7	17473438	17473440	[mB]
chr7	17473450	17473452	[mB]
chr7	22560315	22560317	[mB]
chr7	22560552	22560554	[mB]
chr7	22560569	22560571	[mB]
chr7	22560584	22560586	[mB]
chr7	22560624	22560626	[mB]
chr7	26335765	26335767	[mB]
chr7	26335773	26335775	[mB]
chr7	26335781	26335783	[mB]
chr7	26335789	26335791	[mB]
chr7	26335803	26335805	[mB]
chr7	26335805	26335807	[mB]
chr7	26335812	26335814	[mB]
chr7	26335828	26335830	[mB]
chr7	26335887	26335889	[mB]
chr7	26335932	26335934	[mB]
chr7	26335943	26335945	[mB]
chr7	30798412	30798414	[mB]
chr7	30798526	30798528	[mB]
chr7	30798534	30798536	[mB]
chr7	30798556	30798558	[mB]
chr7	30798581	30798583	[mB]
chr7	30798596	30798598	[mB]
chr7	30798640	30798642	[mB]
chr7	30798652	30798654	[mB]
chr7	30798687	30798689	[mB]
chr7	30798739	30798741	[mB]
chr7	30798748	30798750	[mB]
chr7	30798776	30798778	[mB]
chr7	30798788	30798790	[mB]
chr7	43993276	43993278	[mB]
chr7	43993314	43993316	[mB]
chr7	43993386	43993388	[mB]
chr7	43993402	43993404	[mB]
chr7	44555913	44555915	[mB]
chr7	44555941	44555943	[mB]
chr7	44555945	44555947	[mB]
chr7	44556087	44556089	[mB]
chr7	44556092	44556094	[mB]
chr7	74273055	74273057	[mB]
chr7	74273133	74273135	[mB]
chr7	74273173	74273175	[mB]
chr7	74273185	74273187	[mB]
chr7	74273189	74273191	[mB]
chr7	74273209	74273211	[mB]
chr7	74273233	74273235	[mB]
chr7	74273241	74273243	[mB]
chr7	74273248	74273250	[mB]
chr7	74273308	74273310	[mB]
chr7	74273316	74273318	[mB]
chr7	74273355	74273357	[mB]
chr7	74273363	74273365	[mB]
chr7	74273402	74273404	[mB]
chr7	141649597	141649599	[mB]
chr7	141649659	141649661	[mB]
chr7	141649662	141649664	[mB]
chr7	141649672	141649674	[mB]
chr7	141649701	141649703	[mB]
chr7	141649730	141649732	[mB]
chr7	156897124	156897126	[mB]
chr7	156897196	156897198	[mB]
chr7	156897238	156897240	[mB]
chr7	156897264	156897266	[mB]
chr8	56101702	56101704	[mB]
chr8	56101758	56101760	[mB]
chr8	56101822	56101824	[mB]
chr8	56101851	56101853	[mB]
chr8	56101859	56101861	[mB]
chr8	56101883	56101885	[mB]
chr8	56101889	56101891	[mB]
chr8	56101913	56101915	[mB]
chr8	56102009	56102011	[mB]
chr8	56102054	56102056	[mB]
chr8	60690782	60690784	[mB]
chr8	60690829	60690831	[mB]
chr8	60690854	60690856	[mB]
chr8	60690857	60690859	[mB]
chr8	60690946	60690948	[mB]
chr8	60690984	60690986	[mB]
chr8	60690992	60690994	[mB]
chr8	80169665	80169667	[mB]
chr8	80169706	80169708	[mB]
chr8	80169713	80169715	[mB]
chr8	80169727	80169729	[mB]
chr8	80169734	80169736	[mB]
chr8	80169737	80169739	[mB]
chr8	80169793	80169795	[mB]
chr8	101332737	101332739	[mB]
chr8	101332778	101332780	[mB]
chr8	101332846	101332848	[mB]
chr8	101332863	101332865	[mB]
chr8	101332881	101332883	[mB]
chr8	128109301	128109303	[mB]
chr8	128109348	128109350	[mB]
chr8	128109354	128109356	[mB]
chr8	128109357	128109359	[mB]
chr8	128109381	128109383	[mB]
chr8	128109413	128109415	[mB]
chr8	128109518	128109520	[mB]
chr8	128109530	128109532	[mB]
chr8	128109601	128109603	[mB]
chr8	128109619	128109621	[mB]
chr8	128109636	128109638	[mB]
chr8	128109638	128109640	[mB]
chr8	128109728	128109730	[mB]
chr8	128109790	128109792	[mB]
chr9	4465257	4465259	[mB]
chr9	4465268	4465270	[mB]
chr9	4465274	4465276	[mB]
chr9	4465296	4465298	[mB]
chr9	4465312	4465314	[mB]
chr9	4465336	4465338	[mB]
chr9	4465344	4465346	[mB]
chr9	4465418	4465420	[mB]
chr9	4465447	4465449	[mB]
chr9	4465472	4465474	[mB]
chr9	4465517	4465519	[mB]
chr9	4465526	4465528	[mB]
chr9	4465542	4465544	[mB]
chr9	4559719	4559721	[mB]
chr9	4559828	4559830	[mB]
chr9	4559870	4559872	[mB]
chr9	4559904	4559906	[mB]
chr9	4560079	4560081	[mB]
chr9	34128398	34128400	[mB]
chr9	34128403	34128405	[mB]
chr9	34128439	34128441	[mB]
chr9	34128447	34128449	[mB]
chr9	34128455	34128457	[mB]
chr9	34128479	34128481	[mB]
chr9	34128485	34128487	[mB]
chr9	34128502	34128504	[mB]
chr9	34128517	34128519	[mB]
chr9	34128541	34128543	[mB]
chr9	34128561	34128563	[mB]
chr9	34128565	34128567	[mB]
chr9	34128573	34128575	[mB]
chr9	34128606	34128608	[mB]
chr9	34128666	34128668	[mB]
chr9	34128734	34128736	[mB]
chr9	93286100	93286102	[mB]
chr9	93286113	93286115	[mB]
chr9	93286218	93286220	[mB]
chr9	93286237	93286239	[mB]
chr9	115216967	115216969	[mB]
chr9	115216988	115216990	[mB]
chr9	115216995	115216997	[mB]
chr9	115217005	115217007	[mB]
chr9	121972395	121972397	[mB]
chr9	121972426	121972428	[mB]
chr9	121972466	121972468	[mB]
chr9	121972528	121972530	[mB]
chr9	121972594	121972596	[mB]
chr9	121972599	121972601	[mB]
chr9	121972602	121972604	[mB]
chr9	121972816	121972818	[mB]
chr9	121972828	121972830	[mB]
chr9	121972977	121972979	[mB]
chr9	127866580	127866582	[mB]
chr9	127866591	127866593	[mB]
chr9	127866599	127866601	[mB]
chr9	127866667	127866669	[mB]
chr9	127866717	127866719	[mB]
chr9	127866719	127866721	[mB]
chr9	127866767	127866769	[mB]
chr9	127866775	127866777	[mB]
chr9	127866779	127866781	[mB]
chr9	127866784	127866786	[mB]
chr9	127866819	127866821	[mB]
chr9	127866834	127866836	[mB]
chr9	127866917	127866919	[mB]
chr9	134000754	134000756	[mB]
chr9	134000788	134000790	[mB]
chr9	134000861	134000863	[mB]
chr9	134000928	134000930	[mB]
chr9	134000942	134000944	[mB]
chr9	134000964	134000966	[mB]
chr9	134000972	134000974	[mB]
chr9	134001010	134001012	[mB]
chr9	134001122	134001124	[mB]
chr9	134001132	134001134	[mB]
chr9	134001140	134001142	[mB]
chr9	136446922	136446924	[mB]
chr9	136446964	136446966	[mB]
chr9	136446981	136446983	[mB]
chr9	136446986	136446988	[mB]
chr9	136446990	136446992	[mB]
chr9	136447018	136447020	[mB]
chr9	136447048	136447050	[mB]
chr9	136447137	136447139	[mB]
chr1	13711400	13711402	[mNeu]
chr1	13711460	13711462	[mNeu]
chr1	13711468	13711470	[mNeu]
chr1	13711601	13711603	[mNeu]
chr1	21459674	21459676	[mNeu]
chr1	21459804	21459806	[mNeu]
chr1	21459814	21459816	[mNeu]
chr1	21459828	21459830	[mNeu]
chr1	36418603	36418605	[mNeu]
chr1	36418643	36418645	[mNeu]
chr1	36418795	36418797	[mNeu]
chr1	36418819	36418821	[mNeu]
chr1	36418867	36418869	[mNeu]
chr1	36418912	36418914	[mNeu]
chr1	36418958	36418960	[mNeu]
chr1	36418985	36418987	[mNeu]
chr1	38493746	38493748	[mNeu]
chr1	38493767	38493769	[mNeu]
chr1	38493771	38493773	[mNeu]
chr1	38493788	38493790	[mNeu]
chr1	44333640	44333642	[mNeu]
chr1	44333644	44333646	[mNeu]
chr1	44333763	44333765	[mNeu]
chr1	44333774	44333776	[mNeu]
chr1	77139179	77139181	[mNeu]
chr1	77139201	77139203	[mNeu]
chr1	77139218	77139220	[mNeu]
chr1	77139309	77139311	[mNeu]
chr1	162344570	162344572	[mNeu]
chr1	162344582	162344584	[mNeu]
chr1	162344641	162344643	[mNeu]
chr1	162344672	162344674	[mNeu]
chr1	233257871	233257873	[mNeu]
chr1	233257913	233257915	[mNeu]
chr1	233258005	233258007	[mNeu]
chr1	233258022	233258024	[mNeu]
chr1	233258029	233258031	[mNeu]
chr1	233258085	233258087	[mNeu]
chr1	248746311	248746313	[mNeu]
chr1	248746330	248746332	[mNeu]
chr1	248746378	248746380	[mNeu]
chr1	248746443	248746445	[mNeu]
chr1	248746587	248746589	[mNeu]
chr1	248746618	248746620	[mNeu]
chr1	248746622	248746624	[mNeu]
chr10	12603189	12603191	[mNeu]
chr10	12603191	12603193	[mNeu]
chr10	12603261	12603263	[mNeu]
chr10	12603268	12603270	[mNeu]
chr10	12603283	12603285	[mNeu]
chr10	12603307	12603309	[mNeu]
chr10	68963292	68963294	[mNeu]
chr10	68963348	68963350	[mNeu]
chr10	68963373	68963375	[mNeu]
chr10	68963457	68963459	[mNeu]
chr10	100355485	100355487	[mNeu]
chr10	100355569	100355571	[mNeu]
chr10	100355573	100355575	[mNeu]
chr10	100355670	100355672	[mNeu]
chr10	117704671	117704673	[mNeu]
chr10	117704685	117704687	[mNeu]
chr10	117704688	117704690	[mNeu]
chr10	117704701	117704703	[mNeu]
chr11	71444463	71444465	[mNeu]
chr11	71444516	71444518	[mNeu]
chr11	71444538	71444540	[mNeu]
chr11	71444560	71444562	[mNeu]
chr11	76096640	76096642	[mNeu]
chr11	76096649	76096651	[mNeu]
chr11	76096779	76096781	[mNeu]
chr11	76096821	76096823	[mNeu]
chr11	76096910	76096912	[mNeu]
chr11	76097014	76097016	[mNeu]
chr11	76097054	76097056	[mNeu]
chr11	76097122	76097124	[mNeu]
chr11	76097175	76097177	[mNeu]
chr11	76097193	76097195	[mNeu]
chr12	8128470	8128472	[mNeu]
chr12	8128486	8128488	[mNeu]
chr12	8128534	8128536	[mNeu]
chr12	8128561	8128563	[mNeu]
chr12	8128566	8128568	[mNeu]
chr12	8128598	8128600	[mNeu]
chr12	8128629	8128631	[mNeu]
chr12	12536600	12536602	[mNeu]
chr12	12536682	12536684	[mNeu]
chr12	12536698	12536700	[mNeu]
chr12	12536732	12536734	[mNeu]
chr12	50742755	50742757	[mNeu]
chr12	50742771	50742773	[mNeu]
chr12	50742787	50742789	[mNeu]
chr12	50742826	50742828	[mNeu]
chr12	50742851	50742853	[mNeu]
chr12	50742881	50742883	[mNeu]
chr12	57500276	57500278	[mNeu]
chr12	57500354	57500356	[mNeu]
chr12	57500390	57500392	[mNeu]
chr12	57500408	57500410	[mNeu]
chr12	57500423	57500425	[mNeu]
chr12	57500428	57500430	[mNeu]
chr12	57500437	57500439	[mNeu]
chr12	57500468	57500470	[mNeu]
chr12	57500512	57500514	[mNeu]
chr12	111782710	111782712	[mNeu]
chr12	111782807	111782809	[mNeu]
chr12	111782814	111782816	[mNeu]
chr12	111782831	111782833	[mNeu]
chr12	111782839	111782841	[mNeu]
chr12	111782861	111782863	[mNeu]
chr12	111782869	111782871	[mNeu]
chr12	111782877	111782879	[mNeu]
chr13	77738810	77738812	[mNeu]
chr13	77738829	77738831	[mNeu]
chr13	77738844	77738846	[mNeu]
chr13	77738865	77738867	[mNeu]
chr13	77738916	77738918	[mNeu]
chr13	77738993	77738995	[mNeu]
chr14	20897240	20897242	[mNeu]
chr14	20897255	20897257	[mNeu]
chr14	20897275	20897277	[mNeu]
chr14	20897307	20897309	[mNeu]
chr14	52304988	52304990	[mNeu]
chr14	52305237	52305239	[mNeu]
chr14	52305265	52305267	[mNeu]
chr14	52305294	52305296	[mNeu]
chr15	49974139	49974141	[mNeu]
chr15	49974142	49974144	[mNeu]
chr15	49974150	49974152	[mNeu]
chr15	49974167	49974169	[mNeu]
chr15	49974206	49974208	[mNeu]
chr15	62888584	62888586	[mNeu]
chr15	62888600	62888602	[mNeu]
chr15	62888612	62888614	[mNeu]
chr15	62888630	62888632	[mNeu]
chr15	62888671	62888673	[mNeu]
chr15	64982206	64982208	[mNeu]
chr15	64982276	64982278	[mNeu]
chr15	64982288	64982290	[mNeu]
chr15	64982300	64982302	[mNeu]
chr15	78007861	78007863	[mNeu]
chr15	78007928	78007930	[mNeu]
chr15	78008009	78008011	[mNeu]
chr15	78008036	78008038	[mNeu]
chr15	78008056	78008058	[mNeu]
chr15	78008105	78008107	[mNeu]
chr15	78008113	78008115	[mNeu]
chr15	78008120	78008122	[mNeu]
chr15	98945583	98945585	[mNeu]
chr15	98945618	98945620	[mNeu]
chr15	98945674	98945676	[mNeu]
chr15	98945706	98945708	[mNeu]
chr15	98945717	98945719	[mNeu]
chr15	98945819	98945821	[mNeu]
chr15	101056963	101056965	[mNeu]
chr15	101056967	101056969	[mNeu]
chr15	101056982	101056984	[mNeu]
chr15	101056999	101057001	[mNeu]
chr15	101057002	101057004	[mNeu]
chr15	101057012	101057014	[mNeu]
chr16	15971367	15971369	[mNeu]
chr16	15971442	15971444	[mNeu]
chr16	15971465	15971467	[mNeu]
chr16	15971594	15971596	[mNeu]
chr16	15971597	15971599	[mNeu]
chr16	15971631	15971633	[mNeu]
chr16	15971685	15971687	[mNeu]
chr16	15971696	15971698	[mNeu]
chr16	15971800	15971802	[mNeu]
chr16	15971839	15971841	[mNeu]
chr16	15971866	15971868	[mNeu]
chr16	30788420	30788422	[mNeu]
chr16	30788434	30788436	[mNeu]
chr16	30788444	30788446	[mNeu]
chr16	30788517	30788519	[mNeu]
chr17	572476	572478	[mNeu]
chr17	572509	572511	[mNeu]
chr17	572512	572514	[mNeu]
chr17	572514	572516	[mNeu]
chr17	572523	572525	[mNeu]
chr17	572548	572550	[mNeu]
chr17	572567	572569	[mNeu]
chr17	572617	572619	[mNeu]
chr17	572628	572630	[mNeu]
chr17	9975771	9975773	[mNeu]
chr17	9975813	9975815	[mNeu]
chr17	9975815	9975817	[mNeu]
chr17	9975825	9975827	[mNeu]
chr17	9975834	9975836	[mNeu]
chr17	9975860	9975862	[mNeu]
chr17	9975925	9975927	[mNeu]
chr17	9975935	9975937	[mNeu]
chr17	9975996	9975998	[mNeu]
chr17	16306215	16306217	[mNeu]
chr17	16306227	16306229	[mNeu]
chr17	16306237	16306239	[mNeu]
chr17	16306249	16306251	[mNeu]
chr17	59012768	59012770	[mNeu]
chr17	59012799	59012801	[mNeu]
chr17	59012804	59012806	[mNeu]
chr17	59012823	59012825	[mNeu]
chr17	76328772	76328774	[mNeu]
chr17	76328779	76328781	[mNeu]
chr17	76328795	76328797	[mNeu]
chr17	76328812	76328814	[mNeu]
chr17	76328821	76328823	[mNeu]
chr17	76328835	76328837	[mNeu]
chr17	76328846	76328848	[mNeu]
chr17	76328908	76328910	[mNeu]
chr17	76328918	76328920	[mNeu]
chr17	76328955	76328957	[mNeu]
chr17	78420065	78420067	[mNeu]
chr17	78420083	78420085	[mNeu]
chr17	78420091	78420093	[mNeu]
chr17	78420122	78420124	[mNeu]
chr17	78420145	78420147	[mNeu]
chr17	78420148	78420150	[mNeu]
chr17	78420162	78420164	[mNeu]
chr17	78420180	78420182	[mNeu]
chr17	78420185	78420187	[mNeu]
chr17	78420204	78420206	[mNeu]
chr17	78420218	78420220	[mNeu]
chr17	78420281	78420283	[mNeu]
chr18	56159918	56159920	[mNeu]
chr18	56159986	56159988	[mNeu]
chr18	56160044	56160046	[mNeu]
chr18	56160054	56160056	[mNeu]
chr18	56160094	56160096	[mNeu]
chr19	4991568	4991570	[mNeu]
chr19	4991621	4991623	[mNeu]
chr19	4991666	4991668	[mNeu]
chr19	4991745	4991747	[mNeu]
chr19	4991782	4991784	[mNeu]
chr19	4991785	4991787	[mNeu]
chr19	19073537	19073539	[mNeu]
chr19	19073557	19073559	[mNeu]
chr19	19073659	19073661	[mNeu]
chr19	19073698	19073700	[mNeu]
chr19	24088165	24088167	[mNeu]
chr19	24088186	24088188	[mNeu]
chr19	24088196	24088198	[mNeu]
chr19	24088208	24088210	[mNeu]
chr19	24088304	24088306	[mNeu]
chr19	24088369	24088371	[mNeu]
chr19	40733010	40733012	[mNeu]
chr19	40733190	40733192	[mNeu]
chr19	40733196	40733198	[mNeu]
chr19	40733202	40733204	[mNeu]
chr19	40733208	40733210	[mNeu]
chr19	48175868	48175870	[mNeu]
chr19	48175872	48175874	[mNeu]
chr19	48175904	48175906	[mNeu]
chr19	48175926	48175928	[mNeu]
chr19	48175932	48175934	[mNeu]
chr19	48175942	48175944	[mNeu]
chr19	48175970	48175972	[mNeu]
chr2	8165613	8165615	[mNeu]
chr2	8165618	8165620	[mNeu]
chr2	8165643	8165645	[mNeu]
chr2	8165723	8165725	[mNeu]
chr2	30924890	30924892	[mNeu]
chr2	30924916	30924918	[mNeu]
chr2	30924918	30924920	[mNeu]
chr2	30925040	30925042	[mNeu]
chr2	43311089	43311091	[mNeu]
chr2	43311099	43311101	[mNeu]
chr2	43311106	43311108	[mNeu]
chr2	43311123	43311125	[mNeu]
chr2	43311129	43311131	[mNeu]
chr2	43311162	43311164	[mNeu]
chr2	43311170	43311172	[mNeu]
chr2	44163409	44163411	[mNeu]
chr2	44163418	44163420	[mNeu]
chr2	44163446	44163448	[mNeu]
chr2	44163456	44163458	[mNeu]
chr2	44163458	44163460	[mNeu]
chr2	44163462	44163464	[mNeu]
chr2	44163466	44163468	[mNeu]
chr2	44163560	44163562	[mNeu]
chr2	46407032	46407034	[mNeu]
chr2	46407042	46407044	[mNeu]
chr2	46407066	46407068	[mNeu]
chr2	46407072	46407074	[mNeu]
chr2	46407074	46407076	[mNeu]
chr2	70260569	70260571	[mNeu]
chr2	70260594	70260596	[mNeu]
chr2	70260688	70260690	[mNeu]
chr2	70260821	70260823	[mNeu]
chr2	70260832	70260834	[mNeu]
chr2	70260838	70260840	[mNeu]
chr2	70260867	70260869	[mNeu]
chr2	95113697	95113699	[mNeu]
chr2	95113782	95113784	[mNeu]
chr2	95113785	95113787	[mNeu]
chr2	95113802	95113804	[mNeu]
chr2	95113848	95113850	[mNeu]
chr2	95113858	95113860	[mNeu]
chr2	99476411	99476413	[mNeu]
chr2	99476427	99476429	[mNeu]
chr2	99476430	99476432	[mNeu]
chr2	99476479	99476481	[mNeu]
chr2	99476486	99476488	[mNeu]
chr2	208354965	208354967	[mNeu]
chr2	208355007	208355009	[mNeu]
chr2	208355213	208355215	[mNeu]
chr2	208355393	208355395	[mNeu]
chr2	208355447	208355449	[mNeu]
chr2	208355513	208355515	[mNeu]
chr2	218155959	218155961	[mNeu]
chr2	218156005	218156007	[mNeu]
chr2	218156248	218156250	[mNeu]
chr2	218156473	218156475	[mNeu]
chr20	20263024	20263026	[mNeu]
chr20	20263027	20263029	[mNeu]
chr20	20263034	20263036	[mNeu]
chr20	20263068	20263070	[mNeu]
chr20	56492657	56492659	[mNeu]
chr20	56492887	56492889	[mNeu]
chr20	56492902	56492904	[mNeu]
chr20	56492942	56492944	[mNeu]
chr20	56492947	56492949	[mNeu]
chr20	56492958	56492960	[mNeu]
chr20	56493003	56493005	[mNeu]
chr21	38212929	38212931	[mNeu]
chr21	38212931	38212933	[mNeu]
chr21	38212954	38212956	[mNeu]
chr21	38212983	38212985	[mNeu]
chr21	42261588	42261590	[mNeu]
chr21	42261599	42261601	[mNeu]
chr21	42261613	42261615	[mNeu]
chr21	42261623	42261625	[mNeu]
chr21	42261658	42261660	[mNeu]
chr21	42261667	42261669	[mNeu]
chr21	42261678	42261680	[mNeu]
chr21	42261711	42261713	[mNeu]
chr21	42261722	42261724	[mNeu]
chr21	42261726	42261728	[mNeu]
chr21	42261728	42261730	[mNeu]
chr22	24596610	24596612	[mNeu]
chr22	24596626	24596628	[mNeu]
chr22	24596636	24596638	[mNeu]
chr22	24596666	24596668	[mNeu]
chr22	24596673	24596675	[mNeu]
chr22	37912939	37912941	[mNeu]
chr22	37912983	37912985	[mNeu]
chr22	37913024	37913026	[mNeu]
chr22	37913047	37913049	[mNeu]
chr3	15313174	15313176	[mNeu]
chr3	15313246	15313248	[mNeu]
chr3	15313300	15313302	[mNeu]
chr3	15313348	15313350	[mNeu]
chr3	25746851	25746853	[mNeu]
chr3	25746859	25746861	[mNeu]
chr3	25746914	25746916	[mNeu]
chr3	25746931	25746933	[mNeu]
chr3	25746953	25746955	[mNeu]
chr3	25746995	25746997	[mNeu]
chr3	25747023	25747025	[mNeu]
chr3	52628538	52628540	[mNeu]
chr3	52628584	52628586	[mNeu]
chr3	52628614	52628616	[mNeu]
chr3	52628667	52628669	[mNeu]
chr3	135492541	135492543	[mNeu]
chr3	135492600	135492602	[mNeu]
chr3	135492608	135492610	[mNeu]
chr3	135492616	135492618	[mNeu]
chr3	135492784	135492786	[mNeu]
chr3	135492849	135492851	[mNeu]
chr3	141475312	141475314	[mNeu]
chr3	141475337	141475339	[mNeu]
chr3	141475600	141475602	[mNeu]
chr3	141475603	141475605	[mNeu]
chr3	141475611	141475613	[mNeu]
chr3	150568501	150568503	[mNeu]
chr3	150568507	150568509	[mNeu]
chr3	150568583	150568585	[mNeu]
chr3	150568648	150568650	[mNeu]
chr3	153067189	153067191	[mNeu]
chr3	153067202	153067204	[mNeu]
chr3	153067207	153067209	[mNeu]
chr3	153067222	153067224	[mNeu]
chr3	153067225	153067227	[mNeu]
chr3	153067235	153067237	[mNeu]
chr3	153067237	153067239	[mNeu]
chr3	153067257	153067259	[mNeu]
chr3	153067270	153067272	[mNeu]
chr3	153103967	153103969	[mNeu]
chr3	153103982	153103984	[mNeu]
chr3	153104002	153104004	[mNeu]
chr3	153104086	153104088	[mNeu]
chr3	153104119	153104121	[mNeu]
chr3	153104135	153104137	[mNeu]
chr3	197524359	197524361	[mNeu]
chr3	197524391	197524393	[mNeu]
chr3	197524530	197524532	[mNeu]
chr3	197524541	197524543	[mNeu]
chr3	197533465	197533467	[mNeu]
chr3	197533488	197533490	[mNeu]
chr3	197533494	197533496	[mNeu]
chr3	197533497	197533499	[mNeu]
chr3	197533513	197533515	[mNeu]
chr3	197533516	197533518	[mNeu]
chr3	197533524	197533526	[mNeu]
chr3	197533558	197533560	[mNeu]
chr3	197533580	197533582	[mNeu]
chr3	197533654	197533656	[mNeu]
chr4	8395699	8395701	[mNeu]
chr4	8395711	8395713	[mNeu]
chr4	8395714	8395716	[mNeu]
chr4	8395752	8395754	[mNeu]
chr4	40375139	40375141	[mNeu]
chr4	40375165	40375167	[mNeu]
chr4	40375172	40375174	[mNeu]
chr4	40375183	40375185	[mNeu]
chr4	40375193	40375195	[mNeu]
chr4	184740605	184740607	[mNeu]
chr4	184740613	184740615	[mNeu]
chr4	184740617	184740619	[mNeu]
chr4	184740620	184740622	[mNeu]
chr4	184740718	184740720	[mNeu]
chr4	184740744	184740746	[mNeu]
chr5	66742508	66742510	[mNeu]
chr5	66742655	66742657	[mNeu]
chr5	66742673	66742675	[mNeu]
chr5	66742768	66742770	[mNeu]
chr5	71499311	71499313	[mNeu]
chr5	71499343	71499345	[mNeu]
chr5	71499436	71499438	[mNeu]
chr5	71499510	71499512	[mNeu]
chr5	71499542	71499544	[mNeu]
chr5	71499605	71499607	[mNeu]
chr5	88745182	88745184	[mNeu]
chr5	88745472	88745474	[mNeu]
chr5	88745476	88745478	[mNeu]
chr5	88745494	88745496	[mNeu]
chr5	88745530	88745532	[mNeu]
chr5	88745546	88745548	[mNeu]
chr5	134492919	134492921	[mNeu]
chr5	134492962	134492964	[mNeu]
chr5	134492994	134492996	[mNeu]
chr5	134493145	134493147	[mNeu]
chr6	150855481	150855483	[mNeu]
chr6	150855485	150855487	[mNeu]
chr6	150855521	150855523	[mNeu]
chr6	150855586	150855588	[mNeu]
chr6	150855610	150855612	[mNeu]
chr6	158028569	158028571	[mNeu]
chr6	158028647	158028649	[mNeu]
chr6	158028664	158028666	[mNeu]
chr6	158028705	158028707	[mNeu]
chr6	158028709	158028711	[mNeu]
chr6	158028714	158028716	[mNeu]
chr6	158028720	158028722	[mNeu]
chr6	158028761	158028763	[mNeu]
chr6	158028886	158028888	[mNeu]
chr6	158028917	158028919	[mNeu]
chr6	161270322	161270324	[mNeu]
chr6	161270436	161270438	[mNeu]
chr6	161270495	161270497	[mNeu]
chr6	161270505	161270507	[mNeu]
chr7	74380815	74380817	[mNeu]
chr7	74380836	74380838	[mNeu]
chr7	74380845	74380847	[mNeu]
chr7	74380880	74380882	[mNeu]
chr7	74380884	74380886	[mNeu]
chr7	74381027	74381029	[mNeu]
chr7	74381099	74381101	[mNeu]
chr7	101801898	101801900	[mNeu]
chr7	101801983	101801985	[mNeu]
chr7	101802058	101802060	[mNeu]
chr7	101802063	101802065	[mNeu]
chr7	155693948	155693950	[mNeu]
chr7	155694008	155694010	[mNeu]
chr7	155694039	155694041	[mNeu]
chr7	155694043	155694045	[mNeu]
chr7	155694085	155694087	[mNeu]
chr7	157050593	157050595	[mNeu]
chr7	157050617	157050619	[mNeu]
chr7	157050636	157050638	[mNeu]
chr7	157050649	157050651	[mNeu]
chr7	157050669	157050671	[mNeu]
chr8	96768347	96768349	[mNeu]
chr8	96768366	96768368	[mNeu]
chr8	96768371	96768373	[mNeu]
chr8	96768426	96768428	[mNeu]
chr8	96768477	96768479	[mNeu]
chr9	37338884	37338886	[mNeu]
chr9	37338916	37338918	[mNeu]
